Argentina Silus (aru.27.5b6a)	Catch in numbers    cn.dat  with ALK per 3 yr									
1 2										
1995 2018										
5 21										
1										
15.0	116.0	549.0	1620.0	2204.0	1983.0	2355.0	2882.0	3167.0	3240.0	2373.0	2082.0	1507.0	899.0	890.0	322.0	646.0
56.0	298.0	940.0	2447.0	3544.0	3412.0	3012.0	3605.0	2544.0	2722.0	1665.0	1384.0	976.0	582.0	466.0	164.0	331.0
303.0	894.0	1008.0	1976.0	3977.0	4071.0	3303.0	3444.0	2169.0	2323.0	1469.0	1221.0	1169.0	652.0	483.0	222.0	445.0
1047.0	2310.0	1938.0	3204.0	4341.0	4903.0	4084.0	4551.0	2985.0	3528.0	2211.0	2130.0	2159.0	1382.0	1061.0	657.0	1093.0
1627.0	3292.0	2955.0	4105.0	4336.0	4517.0	3921.0	3223.0	2403.0	2020.0	1149.0	1318.0	997.0	539.0	289.0	217.0	509.0
552.0	1616.0	2584.0	3596.0	2657.0	2636.0	2327.0	1779.0	1635.0	1394.0	980.0	896.0	740.0	580.0	440.0	271.0	669.0
1480.0	5147.0	7580.0	9766.0	8552.0	6063.0	4762.0	3371.0	3044.0	2345.0	1512.0	1187.0	1074.0	703.0	595.0	268.0	845.0
2274.0	6677.0	6955.0	8672.0	7685.0	4547.0	3318.0	2575.0	1740.0	1223.0	921.0	422.0	333.0	288.0	271.0	99.0	215.0
140.0	1084.0	2223.0	3600.0	4190.0	2468.0	1759.0	1497.0	869.0	715.0	396.0	252.0	275.0	156.0	115.0	75.0	167.0
200.0	1194.0	2281.0	4447.0	5841.0	3950.0	2728.0	2203.0	1017.0	663.0	287.0	117.0	125.0	96.0	26.0	10.0	41.0
1989.0	2692.0	3640.0	5536.0	6693.0	5944.0	3032.0	2009.0	1021.0	668.0	244.0	143.0	161.0	132.0	23.0	5.0	107.0
5254.0	4834.0	4906.0	7561.0	6758.0	7076.0	3743.0	1994.0	1329.0	725.0	344.0	162.0	147.0	121.0	40.0	5.0	36.0
3670.0	6114.0	7441.0	8875.0	8843.0	8595.0	5117.0	2313.0	1482.0	617.0	247.0	140.0	129.0	102.0	24.0	16.0	26.0
3515.0	4967.0	6555.0	6881.0	6724.0	6230.0	4394.0	2356.0	1936.0	1320.0	435.0	370.0	352.0	278.0	200.0	101.0	115.0
1241.0	3173.0	5046.0	5052.0	5980.0	5550.0	4705.0	3134.0	3948.0	2301.0	1589.0	887.0	549.0	321.0	426.0	199.0	647.0
770.0	3017.0	4559.0	4697.0	4616.0	4795.0	3888.0	4060.0	4459.0	2899.0	2120.0	1331.0	950.0	691.0	679.0	317.0	1510.0
1594.0	3832.0	5720.0	6394.0	5189.0	5115.0	4017.0	4108.0	4575.0	2790.0	2017.0	1306.0	914.0	749.0	550.0	298.0	1210.0
493.0	2166.0	3830.0	4800.0	3600.0	3337.0	2610.0	2421.0	2395.0	1766.0	1270.0	918.0	615.0	578.0	302.0	382.0	754.0
746.0	2790.0	4342.0	5953.0	5634.0	4300.0	3522.0	2465.0	2607.0	1795.0	1283.0	853.0	636.0	493.0	296.0	465.0	414.0
1276.0	4095.0	5494.0	6627.0	6660.0	4473.0	3375.0	1727.0	1558.0	1209.0	907.0	500.0	346.0	277.0	221.0	318.0	352.0
1729.0	4547.0	6142.0	7107.0	7136.0	5625.0	3627.0	2066.0	1686.0	1211.0	934.0	610.0	472.0	532.0	345.0	352.0	574.0
2400.0	4500.0	6408.0	6534.0	6087.0	5269.0	3365.0	1685.0	1219.0	986.0	646.0	373.0	267.0	287.0	221.0	124.0	469.0
1077.0	2997.0	4719.0	6467.0	6685.0	6293.0	4658.0	2416.0	1575.0	983.0	664.0	491.0	265.0	347.0	167.0	126.0	306.0
2944.0	5399.0	5601.0	6394.0	6601.0	5659.0	4426.0	1783.0	912.0	830.0	486.0	470.0	258.0	319.0	229.0	88.0	347.0
